,refArea,Existence of educational resources - exists,Type and size of educational resources - vocational institute,Observation URI,references,publisher,Existence of educational resources - does not exist,Nb of universities by type - Lebanese University branches,Public school coverage index (number of schools per citizen),Type and size of educational resources - public schools,Type and size of educational resources - universities,Town,Nb of universities by type - Private universities,dataset,Type and size of educational resources - private schools,Governorate,lat,lon,population,lat_gov,lon_gov
623,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Karm+El-Mohr,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Karm El-Mohr,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,34.3620495,35.9869194,,34.3888022,36.0520569
624,http://dbpedia.org/resource/Zgharta_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Karm+Saddeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1200,1,0,Karm Saddeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Zgharta District,34.3064342,35.8934346,,34.3600901,35.8981343
625,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Karm+Zebdine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Karm Zebdine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.6188466,36.3576269,423596,34.5555009,36.2016453
626,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ketermaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,10500,1,0,Ketermaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Mount Lebanon Governorate,33.614932,35.4534691,1520016,33.737305,35.5998898
627,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Keyfoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Keyfoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,33.779562,35.5593504,386320,33.7720489,35.6330158
628,http://dbpedia.org/resource/Batroun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Aabida,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Aabida,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Batroun District,34.2221328,35.6540678,50000,34.247192,35.7255215
629,http://dbpedia.org/resource/Aley_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Aamay,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Aamay,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,,,386320,33.7720489,35.6330158
630,http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Aaqab,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Aaqab,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Matn District,33.9417534,35.744149,750000,33.9097245,35.7167947
631,https://dbpedia.org/page/North_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Aaqqa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1333,3,1,Kfar Aaqqa,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,North Governorate,34.3101082,35.8304083,807204,34.3317701,35.9436964
632,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Baal,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Baal,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Byblos District,34.1140164,35.7496178,100000,34.1236954,35.6493557
633,http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Beit,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Beit,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Sidon District,33.4967609,35.4616387,207500,33.4544542,35.3385676
634,http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Bibnine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3185,1,0,Kfar Bibnine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,,,,34.3888022,36.0520569
635,http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Chellal,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Chellal,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Sidon District,33.4908512,35.463429,207500,33.4544542,35.3385676
636,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Chellane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Chellane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,34.4239431,35.9849204,,34.3888022,36.0520569
637,http://dbpedia.org/resource/Baabda_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Chima,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,8000,2,0,Kfar Chima,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,10,Baabda District,33.8147274,35.5322125,500000,33.8435311,35.7025213
638,http://dbpedia.org/resource/Hasbaya_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Chouba,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,666,3,0,Kfar Chouba,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Hasbaya District,33.3276656,35.6927339,19000,33.3769255,35.7174189
639,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Dane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Dane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baalbek-Hermel Governorate,34.0113584,36.0473189,416427,34.168333,36.3134617
640,https://dbpedia.org/page/Beqaa_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Denis,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2693,1,0,Kfar Denis,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Beqaa Governorate,,,534342,33.6746204,35.8333757
641,http://dbpedia.org/resource/Keserwan_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Dibiane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,7000,2,0,Kfar Dibiane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Keserwan District,,,182834,34.0127349,35.7872377
642,http://dbpedia.org/resource/Bint_Jbeil_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Dounine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,8000,1,0,Kfar Dounine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Bint Jbeil District,33.2308712,35.3980939,53000,33.1832536,35.4138051
643,https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Falous,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Falous,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,South Governorate,33.5463397,35.4703195,590078,33.3386412,35.3022517
644,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Faqoud,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3000,1,0,Kfar Faqoud,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Mount Lebanon Governorate,33.7028674,35.5355475,1520016,33.737305,35.5998898
645,http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Habou,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5000,1,0,Kfar Habou,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,34.4151995,35.9625969,,34.3888022,36.0520569
646,http://dbpedia.org/resource/Hasbaya_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Hamam,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Kfar Hamam,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Hasbaya District,33.3431727,35.677966,19000,33.3769255,35.7174189
647,http://dbpedia.org/resource/Sidon_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Hatta+Saida,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4000,2,0,Kfar Hatta Saida,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Sidon District,,,207500,33.4544542,35.3385676
648,http://dbpedia.org/resource/Batroun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Hay,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Hay,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Batroun District,34.2495544,35.7431939,50000,34.247192,35.7255215
649,https://dbpedia.org/page/North_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Hazir,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2500,1,0,Kfar Hazir,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,North Governorate,34.3121354,35.7732333,807204,34.3317701,35.9436964
650,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Heam,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Kfar Heam,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Mount Lebanon Governorate,,,1520016,33.737305,35.5998898
651,http://dbpedia.org/resource/Batroun_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Hilda,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1100,1,0,Kfar Hilda,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Batroun District,34.2272363,35.8393702,50000,34.247192,35.7255215
652,https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Houneh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Houneh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,South Governorate,33.4866418,35.5885528,590078,33.3386412,35.3022517
653,http://dbpedia.org/resource/Keserwan_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Jreif,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Jreif,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Keserwan District,,,182834,34.0127349,35.7872377
654,http://dbpedia.org/resource/Marjeyoun_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Kila,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5500,1,0,Kfar Kila,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Marjeyoun District,33.2827128,35.5587551,41000,33.3640698,35.5871424
655,http://dbpedia.org/resource/Aley_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Matta,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,6000,1,0,Kfar Matta,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,33.7252463,35.5291294,386320,33.7720489,35.6330158
656,http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Melki+Saida,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Melki Saida,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Sidon District,,,207500,33.4544542,35.3385676
657,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Nabrakh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,9500,1,0,Kfar Nabrakh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Mount Lebanon Governorate,33.6947037,35.6332932,1520016,33.737305,35.5998898
658,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Niss,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Kfar Niss,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Mount Lebanon Governorate,33.7380786,35.6415277,1520016,33.737305,35.5998898
659,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Qatra,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Kfar Qatra,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Mount Lebanon Governorate,33.709896,35.5887349,1520016,33.737305,35.5998898
660,https://dbpedia.org/page/Beqaa_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Qouq,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4120,1,0,Kfar Qouq,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Beqaa Governorate,33.5344612,35.892228,534342,33.6746204,35.8333757
661,https://dbpedia.org/page/Nabatieh_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Roummane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3250,4,0,Kfar Roummane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Nabatieh Governorate,33.3989516,35.5168527,383839,33.2836203,35.4897793
662,http://dbpedia.org/resource/Baabda_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Selouane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5000,1,0,Kfar Selouane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baabda District,33.8575186,35.7922612,500000,33.8435311,35.7025213
663,https://dbpedia.org/page/Nabatieh_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Sir,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,15000,1,0,Kfar Sir,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Nabatieh Governorate,33.3156315,35.3966304,383839,33.2836203,35.4897793
664,http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Tay+El-Matn,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar Tay El-Matn,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Matn District,,,750000,33.9097245,35.7167947
665,https://dbpedia.org/page/Nabatieh_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+Tibnit,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Kfar Tibnit,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Nabatieh Governorate,33.3518804,35.5186337,383839,33.2836203,35.4897793
666,https://dbpedia.org/page/Beqaa_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfar+michki,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfar michki,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Beqaa Governorate,,,534342,33.6746204,35.8333757
667,http://dbpedia.org/resource/Zgharta_District,1,4,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfardlaqous,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,1,Kfardlaqous,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Zgharta District,,,,34.3600901,35.8981343
668,https://dbpedia.org/page/Nabatieh_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfarfila,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3300,1,0,Kfarfila,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Nabatieh Governorate,,,383839,33.2836203,35.4897793
669,http://dbpedia.org/resource/Zgharta_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfarfou,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfarfou,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Zgharta District,34.3170274,35.8819827,,34.3600901,35.8981343
670,https://dbpedia.org/page/North_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfarhata+,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfarhata ,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,North Governorate,34.3028079,35.7260313,807204,34.3317701,35.9436964
671,http://dbpedia.org/resource/Zgharta_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfarhata+Zgharta,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Kfarhata Zgharta,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Zgharta District,,,,34.3600901,35.8981343
672,http://dbpedia.org/resource/Zgharta_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfarsghab,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,778,1,0,Kfarsghab,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Zgharta District,34.2784782,35.9627151,,34.3600901,35.8981343
673,https://dbpedia.org/page/Akkar_Governorate,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfartoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2425,2,0,Kfartoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Akkar Governorate,,,423596,34.5555009,36.2016453
674,http://dbpedia.org/resource/Zgharta_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfaryachit,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Kfaryachit,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Zgharta District,,,,34.3600901,35.8981343
675,http://dbpedia.org/resource/ZahlÃ©_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfarzabad,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4250,2,0,Kfarzabad,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,ZahlÃ© District,33.7325155,35.9440839,,33.8503542,35.8965168
676,http://dbpedia.org/resource/Zgharta_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Kfarzaina,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,1,0,Kfarzaina,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Zgharta District,,,,34.3600901,35.8981343
